individualid,originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,standardisederrorpos,standardisederrorneg,standardisederrorunit,replicates,habitat,labfield,arenavalue,arenaunit,arenavaluesi,arenaunitsi,ambienttemp,ambienttempmethod,ambienttempunit,ambientlight,ambientlightunit,secondstressor,secondstressordef,secondstressorvalue,secondstressorunit,timestart,timeend,totalobstimevalue,totalobstimeunit,totalobstimevaluesi,totalobstimeunitsi,totalobstimenotes,resrepvalue,resrepunit,resrepvaluesi,resrepunitsi,locationtext,locationtype,originallocationdate,locationdate,locationdateprecision,coordinatetype,latitude,longitude,interactor1,interactor1common,interactor1wholepart,interactor1wholeparttype,interactor1number,interactor1kingdom,interactor1phylum,interactor1class,interactor1order,interactor1family,interactor1genus,interactor1species,interactor1stage,interactor1sex,interactor1temp,interactor1tempunit,interactor1tempmethod,interactor1growthtemp,interactor1growthtempunit,interactor1growthdur,interactor1growthdurunit,interactor1growthtype,interactor1acc,interactor1acctemp,interactor1acctempnotes,interactor1acctime,interactor1acctimenotes,interactor1acctimeunit,interactor1origtemp,interactor1origtempnotes,interactor1origtime,interactor1origtimenotes,interactor1origtimeunit,interactor1equilibtimevalue,interactor1equilibtimeunit,interactor1size,interactor1sizeunit,interactor1sizetype,interactor1sizesi,interactor1sizeunitsi,interactor1denvalue,interactor1denunit,interactor1dentypesi,interactor1denvaluesi,interactor1denunitsi,interactor1massvaluesi,interactor1massunitsi,interactor2common,interactor2kingdom,interactor2phylum,interactor2class,interactor2order,interactor2family,interactor2genus,interactor2species,interactor2stage,interactor2sex,interactor2temp,interactor2tempunit,interactor2tempmethod,interactor2growthtemp,interactor2growthtempunit,interactor2growthdur,interactor2growthdurunit,interactor2growthtype,interactor2acc,interactor2acctemp,interactor2acctempnotes,interactor2acctime,interactor2acctimenotes,interactor2acctimeunit,interactor2origtemp,interactor2origtempnotes,interactor2origtime,interactor2origtimenotes,interactor2origtimeunit,interactor2equilibtimevalue,interactor2equilibtimeunit,interactor2size,interactor2sizeunit,interactor2sizetype,interactor2sizesi,interactor2sizeunitsi,interactor2denvalue,interactor2denunit,interactor2dentypesi,interactor2denvaluesi,interactor2denunitsi,interactor2massvaluesi,interactor2massunitsi,physicalprocess,physicalprocess_1,physicalprocess_2,figuretable,citation,doi,curratedbycitation,curratedbydoi,submittedby,contributoremail,notes,published,embargorelease
,IPD001,relative activity,mean percent relative activity,,,56.58,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Shaghai China,colony,,,0,decimal,31,121,Mycobacterium tuberculosis,,part,MEP cytidyltransferase enzyme,,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,tuberculosis,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shi et al. 2007. Biosynthesis of Isoprenoids: Characterization of a Functionally Active Recombinant 2-C-methyl-D-erythritol 4-phosphate Cytidyltransferase (IspD) from Mycobacterium tuberculosis H37Rv. BMB Reports. 40:8,10.5483/BMBRep.2007.40.6.913,,,Natalia Glazman,glazmann@yahoo.co.uk,M. tuberculosis strain H37Rv used.,,30/11/2007
,IPD001,relative activity,mean percent relative activity,,,31.97,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Shaghai China,colony,,,0,decimal,31,121,Mycobacterium tuberculosis,,part,MEP cytidyltransferase enzyme,,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,tuberculosis,,,60,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shi et al. 2007. Biosynthesis of Isoprenoids: Characterization of a Functionally Active Recombinant 2-C-methyl-D-erythritol 4-phosphate Cytidyltransferase (IspD) from Mycobacterium tuberculosis H37Rv. BMB Reports. 40:9,10.5483/BMBRep.2007.40.6.914,,,Natalia Glazman,glazmann@yahoo.co.uk,M. tuberculosis strain H37Rv used.,,30/11/2007
,IPD001,relative activity,mean percent relative activity,,,10.26,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Shaghai China,colony,,,0,decimal,31,121,Mycobacterium tuberculosis,,part,MEP cytidyltransferase enzyme,,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,tuberculosis,,,70,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shi et al. 2007. Biosynthesis of Isoprenoids: Characterization of a Functionally Active Recombinant 2-C-methyl-D-erythritol 4-phosphate Cytidyltransferase (IspD) from Mycobacterium tuberculosis H37Rv. BMB Reports. 40:10,10.5483/BMBRep.2007.40.6.915,,,Natalia Glazman,glazmann@yahoo.co.uk,M. tuberculosis strain H37Rv used.,,30/11/2007
,IPD001,relative activity,mean percent relative activity,,,3.55,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Shaghai China,colony,,,0,decimal,31,121,Mycobacterium tuberculosis,,part,MEP cytidyltransferase enzyme,,Bacteria,Actinomycetota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,tuberculosis,,,80,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shi et al. 2007. Biosynthesis of Isoprenoids: Characterization of a Functionally Active Recombinant 2-C-methyl-D-erythritol 4-phosphate Cytidyltransferase (IspD) from Mycobacterium tuberculosis H37Rv. BMB Reports. 40:11,10.5483/BMBRep.2007.40.6.916,,,Natalia Glazman,glazmann@yahoo.co.uk,M. tuberculosis strain H37Rv used.,,30/11/2007
,NAD002,relative activity,mean percent relative activity,,,47.04,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Kyoto Japan,colony,,,0,decimal,35,136,Escherichia coli,,part,NAD kinase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,37,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kawai et al. 2001. Molecular characterization of Escherichia coli NAD kinase. European Journal of Biochemistry. 268:15,10.1046/j.1432-1327.2001.02358.x.,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,20/12/2001
,NAD002,relative activity,mean percent relative activity,,,77.32,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Kyoto Japan,colony,,,0,decimal,35,136,Escherichia coli,,part,NAD kinase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kawai et al. 2001. Molecular characterization of Escherichia coli NAD kinase. European Journal of Biochemistry. 268:15,10.1046/j.1432-1327.2001.02358.x.,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,20/12/2001
,NAD002,relative activity,mean percent relative activity,,,94.59,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Kyoto Japan,colony,,,0,decimal,35,136,Escherichia coli,,part,NAD kinase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,55,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kawai et al. 2001. Molecular characterization of Escherichia coli NAD kinase. European Journal of Biochemistry. 268:15,10.1046/j.1432-1327.2001.02358.x.,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,20/12/2001
,NAD002,relative activity,mean percent relative activity,,,99.1,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Kyoto Japan,colony,,,0,decimal,35,136,Escherichia coli,,part,NAD kinase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,59,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kawai et al. 2001. Molecular characterization of Escherichia coli NAD kinase. European Journal of Biochemistry. 268:15,10.1046/j.1432-1327.2001.02358.x.,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,20/12/2001
,NAD002,relative activity,mean percent relative activity,,,74.36,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Kyoto Japan,colony,,,0,decimal,35,136,Escherichia coli,,part,NAD kinase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,64,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kawai et al. 2001. Molecular characterization of Escherichia coli NAD kinase. European Journal of Biochemistry. 268:15,10.1046/j.1432-1327.2001.02358.x.,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,20/12/2001
,NAD002,relative activity,mean percent relative activity,,,49.48,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Kyoto Japan,colony,,,0,decimal,35,136,Escherichia coli,,part,NAD kinase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,69,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kawai et al. 2001. Molecular characterization of Escherichia coli NAD kinase. European Journal of Biochemistry. 268:15,10.1046/j.1432-1327.2001.02358.x.,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,20/12/2001
,GGT001,relative activity,mean percent relative activity,,,71.93,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Nanjing China,colony,,,0,decimal,32,119,Escherichia coli,,part,Gamma-glutamyltranspeptidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,35,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8,10.1007/s10529-010-0273-1,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,11/04/2010
,GGT001,relative activity,mean percent relative activity,,,79.53,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Nanjing China,colony,,,0,decimal,32,119,Escherichia coli,,part,Gamma-glutamyltranspeptidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,40,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8,10.1007/s10529-010-0273-1,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,11/04/2010
,GGT001,relative activity,mean percent relative activity,,,100.67,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Nanjing China,colony,,,0,decimal,32,119,Escherichia coli,,part,Gamma-glutamyltranspeptidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,45,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8,10.1007/s10529-010-0273-1,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,11/04/2010
,GGT001,relative activity,mean percent relative activity,,,84.58,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Nanjing China,colony,,,0,decimal,32,119,Escherichia coli,,part,Gamma-glutamyltranspeptidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8,10.1007/s10529-010-0273-1,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,11/04/2010
,GGT001,relative activity,mean percent relative activity,,,51.71,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Nanjing China,colony,,,0,decimal,32,119,Escherichia coli,,part,Gamma-glutamyltranspeptidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,55,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8,10.1007/s10529-010-0273-1,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,11/04/2010
,GGT001,relative activity,mean percent relative activity,,,43.04,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Nanjing China,colony,,,0,decimal,32,119,Escherichia coli,,part,Gamma-glutamyltranspeptidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,60,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2010. Synthesis of theanine from glutamic acid gamma-methyl ester and ethylamine catalyzed by Escherichia coli having gamma-glutamyltranspeptidase activity. Biotechnology Letters. 32:8,10.1007/s10529-010-0273-1,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655,,11/04/2010
,SPS001,relative activity,mean percent relative activity,,,100,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Hsinchu Taiwan,colony,,,0,decimal,25,121,Escherichia coli,,part,Spermidine synthase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,37,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2,10.1007/s12033-012-9599-3,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655. Paper also contains temperature info on the immobilized enzyme (this one is free),,23/09/2012
,SPS001,relative activity,mean percent relative activity,,,115,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Hsinchu Taiwan,colony,,,0,decimal,25,121,Escherichia coli,,part,Spermidine synthase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,45,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2,10.1007/s12033-012-9599-3,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655. Paper also contains temperature info on the immobilized enzyme (this one is free),,23/09/2012
,SPS001,relative activity,mean percent relative activity,,,126.45,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Hsinchu Taiwan,colony,,,0,decimal,25,121,Escherichia coli,,part,Spermidine synthase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2,10.1007/s12033-012-9599-3,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655. Paper also contains temperature info on the immobilized enzyme (this one is free),,23/09/2012
,SPS001,relative activity,mean percent relative activity,,,22.1,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Hsinchu Taiwan,colony,,,0,decimal,25,121,Escherichia coli,,part,Spermidine synthase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,55,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2,10.1007/s12033-012-9599-3,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655. Paper also contains temperature info on the immobilized enzyme (this one is free),,23/09/2012
,SPS001,relative activity,mean percent relative activity,,,2.42,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Hsinchu Taiwan,colony,,,0,decimal,25,121,Escherichia coli,,part,Spermidine synthase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,60,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2,10.1007/s12033-012-9599-3,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655. Paper also contains temperature info on the immobilized enzyme (this one is free),,23/09/2012
,SPS001,relative activity,mean percent relative activity,,,0,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Hsinchu Taiwan,colony,,,0,decimal,25,121,Escherichia coli,,part,Spermidine synthase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,70,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2,10.1007/s12033-012-9599-3,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655. Paper also contains temperature info on the immobilized enzyme (this one is free),,23/09/2012
,SPS001,relative activity,mean percent relative activity,,,0,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Hsinchu Taiwan,colony,,,0,decimal,25,121,Escherichia coli,,part,Spermidine synthase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,80,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee et al. 2012. Site-Directed Mutations of the Gatekeeping Loop Region Affect the Activity of Escherichia coli Spermidine Synthase. Molecular Biotechnology. 54:2,10.1007/s12033-012-9599-3,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli K-12 substrain MG1655. Paper also contains temperature info on the immobilized enzyme (this one is free),,23/09/2012
,GUS001,relative activity,mean percent relative activity,,,99.93,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Escherichia coli,,part,Beta-glucuronidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,30,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2009. Enzymatic conversion of Baicalin into Baicalein by beta-glucuronidase encapsulated in biomimetic core-shell structured hybrid capsules. Journal of Molecular Catalysis B: Enzymatic. 57:1,10.1016/j.molcatb.2008.08.005,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli strain unreported. Here comparison between a free and encapsulated enzyme,,20/08/2008
,GUS001,relative activity,mean percent relative activity,,,96.66,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Escherichia coli,,part,Beta-glucuronidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,40,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2009. Enzymatic conversion of Baicalin into Baicalein by beta-glucuronidase encapsulated in biomimetic core-shell structured hybrid capsules. Journal of Molecular Catalysis B: Enzymatic. 57:1,10.1016/j.molcatb.2008.08.005,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli strain unreported. Here comparison between a free and encapsulated enzyme,,20/08/2008
,GUS001,relative activity,mean percent relative activity,,,57.18,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Escherichia coli,,part,Beta-glucuronidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2009. Enzymatic conversion of Baicalin into Baicalein by beta-glucuronidase encapsulated in biomimetic core-shell structured hybrid capsules. Journal of Molecular Catalysis B: Enzymatic. 57:1,10.1016/j.molcatb.2008.08.005,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli strain unreported. Here comparison between a free and encapsulated enzyme,,20/08/2008
,GUS001,relative activity,mean percent relative activity,,,2.62,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Escherichia coli,,part,Beta-glucuronidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,60,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2009. Enzymatic conversion of Baicalin into Baicalein by beta-glucuronidase encapsulated in biomimetic core-shell structured hybrid capsules. Journal of Molecular Catalysis B: Enzymatic. 57:1,10.1016/j.molcatb.2008.08.005,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli strain unreported. Here comparison between a free and encapsulated enzyme,,20/08/2008
,GUS001,relative activity,mean percent relative activity,,,0.26,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Tianjin China,colony,,,0,decimal,39,117,Escherichia coli,,part,Beta-glucuronidase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,70,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2009. Enzymatic conversion of Baicalin into Baicalein by beta-glucuronidase encapsulated in biomimetic core-shell structured hybrid capsules. Journal of Molecular Catalysis B: Enzymatic. 57:1,10.1016/j.molcatb.2008.08.005,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli strain unreported. Here comparison between a free and encapsulated enzyme,,20/08/2008
,ASN001,relative activity,mean percent relative activity,,,100.13,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Suzhou China,colony,,,0,decimal,31,121,Escherichia coli,,part,L-asparaginase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,40,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2004. Immobilization of l-asparaginase on the microparticles of the natural silk sericin protein and its characters. Biomaterials. 25:17,10.1016/j.biomaterials.2003.10.019,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli strain unreported. Here comparison between a free and immobilized enzyme,,02/12/2003
,ASN001,relative activity,mean percent relative activity,,,75.35,percent,,,,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,Suzhou China,colony,,,0,decimal,31,121,Escherichia coli,,part,L-asparaginase enzyme,,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,coli,,,50,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zhang et al. 2004. Immobilization of l-asparaginase on the microparticles of the natural silk sericin protein and its characters. Biomaterials. 25:17,10.1016/j.biomaterials.2003.10.019,,,Natalia Glazman,glazmann@yahoo.co.uk,E. coli strain unreported. Here comparison between a free and immobilized enzyme,,02/12/2003
